zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,date_parsed,countryCurrency,price,unformattedPrice,isUndisclosedAddress,beds,baths,area,isZillowOwned,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,hasVideo,isHomeRec,hasAdditionalAttributions,availabilityDate
16852517,16852517,,https://photos.zillowstatic.com/fp/f91e7fe2de6525da7f2b6982ec4a0923-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/6457-Caminito-Sinnecock-La-Jolla-CA-92037/16852517_zpid/,"{'latitude': 32.833603, 'longitude': -117.24524}",,"{'type': 'TIME_ON_INFO', 'text': '21 days ago', 'data': {'isFresh': False}}",,,,"6457 Caminito Sinnecock, La Jolla, CA 92037",6457 Caminito Sinnecock,CA,La Jolla,92037,cq092rjrfwvn,,False,True,False,True,False,2022-07-05,$,"$5,800/mo",5800.0,False,3.0,2.5,1858.0,False,"{'homeInfo': {'zpid': 16852517, 'streetAddress': '6457 Caminito Sinnecock', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.833603, 'longitude': -117.24524, 'price': 5800.0, 'bathrooms': 2.5, 'bedrooms': 3.0, 'livingArea': 1858.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1469800, 'rentZestimate': 5495, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5800.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 967081.0, 'lotAreaValue': 2.3619834710743803, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,1469800.0,False,False,False,False,2022-07-16 00:00:00
125784825,125784825,,https://photos.zillowstatic.com/fp/b2bd342aa60408c36bfd15d0d6d991cc-p_e.jpg,True,FOR_RENT,Townhouse for rent,https://www.zillow.com/homedetails/2410-Torrey-Pines-Rd-114-La-Jolla-CA-92037/125784825_zpid/,"{'latitude': 32.851173, 'longitude': -117.25048}",,"{'type': 'TIME_ON_INFO', 'text': '18 days ago', 'data': {'isFresh': False}}",,,,"2410 Torrey Pines Rd #114, La Jolla, CA 92037",2410 Torrey Pines Rd #114,CA,La Jolla,92037,243myd0b4a0tc,,False,False,False,True,False,2022-07-05,$,"$6,995/mo",6995.0,False,2.0,4.0,1831.0,False,"{'homeInfo': {'zpid': 125784825, 'streetAddress': '2410 Torrey Pines Rd #114', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.851173, 'longitude': -117.25048, 'price': 6995.0, 'bathrooms': 4.0, 'bedrooms': 2.0, 'livingArea': 1831.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1633100, 'rentZestimate': 5496, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 6995.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1009809.0, 'unit': '# 114', 'lotAreaValue': 1.2100091827364554, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,1633100.0,False,False,False,False,2022-06-16 00:00:00
16855750,16855750,,https://photos.zillowstatic.com/fp/5470118c1d7c7f0fac2854440c0b3bd2-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/5622-Taft-Ave-La-Jolla-CA-92037/16855750_zpid/,"{'latitude': 32.81529, 'longitude': -117.26533}",,"{'type': 'TIME_ON_INFO', 'text': '6 days ago', 'data': {'isFresh': False}}",,,,"5622 Taft Ave, La Jolla, CA 92037",5622 Taft Ave,CA,La Jolla,92037,50668q31qk0m8,,False,True,False,True,False,2022-07-05,$,"$8,999/mo",8999.0,False,4.0,3.0,2545.0,False,"{'homeInfo': {'zpid': 16855750, 'streetAddress': '5622 Taft Ave', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.81529, 'longitude': -117.26533, 'price': 8999.0, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2545.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 2969600, 'rentZestimate': 9134, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 8999.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 908919.0, 'lotAreaValue': 7501.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,2969600.0,False,False,False,False,2022-08-01 00:00:00
2070411054,2070411054,,https://photos.zillowstatic.com/fp/fe7efaaea2b53ef94903297c245dbbfb-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/440-Pearl-St-201-La-Jolla-CA-92037/2070411054_zpid/,"{'latitude': 32.839233, 'longitude': -117.27909}",,"{'type': 'TIME_ON_INFO', 'text': '12 days ago', 'data': {'isFresh': False}}",,,,"440 Pearl St #201, La Jolla, CA 92037",440 Pearl St #201,CA,La Jolla,92037,3uda2hxwc4hmz,,False,True,False,True,False,2022-07-05,$,"$7,835/mo",7835.0,False,3.0,3.5,2500.0,False,"{'homeInfo': {'zpid': 2070411054, 'streetAddress': '440 Pearl St #201', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.839233, 'longitude': -117.27909, 'price': 7835.0, 'bathrooms': 3.5, 'bedrooms': 3.0, 'livingArea': 2500.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 8935, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 7835.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 201'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-07-05 00:00:00
16851561,16851561,,https://photos.zillowstatic.com/fp/75e128b0b4a617cd9799480260f223ca-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/7225-Encelia-Dr-La-Jolla-CA-92037/16851561_zpid/,"{'latitude': 32.84013, 'longitude': -117.25739}",,"{'type': 'TIME_ON_INFO', 'text': '27 days ago', 'data': {'isFresh': False}}",,,,"7225 Encelia Dr, La Jolla, CA 92037",7225 Encelia Dr,CA,La Jolla,92037,5190bpd2mfngc,,False,True,False,True,False,2022-07-05,$,"$15,750/mo",15750.0,False,4.0,4.5,3700.0,False,"{'homeInfo': {'zpid': 16851561, 'streetAddress': '7225 Encelia Dr', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.84013, 'longitude': -117.25739, 'price': 15750.0, 'datePriceChanged': 1656486000000, 'bathrooms': 4.5, 'bedrooms': 4.0, 'livingArea': 3700.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 5465700, 'rentZestimate': 15580, 'listing_sub_type': {}, 'priceReduction': '$2,250 (Jun 29)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 15750.0, 'priceChange': -2250, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 2617635.0, 'lotAreaValue': 0.27017906336088154, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,5465700.0,False,False,False,False,2022-06-29 00:00:00
48180641,48180641,,https://photos.zillowstatic.com/fp/001d115873c415a8fc59bb8c05d18926-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/7997-Caminito-Del-Cid-La-Jolla-CA-92037/48180641_zpid/,"{'latitude': 32.85119, 'longitude': -117.25138}",,"{'type': 'TIME_ON_INFO', 'text': '13 days ago', 'data': {'isFresh': False}}",,,,"7997 Caminito Del Cid, La Jolla, CA 92037",7997 Caminito Del Cid,CA,La Jolla,92037,4dy48m7esvbcz,,False,True,False,True,False,2022-07-05,$,"$6,995/mo",6995.0,False,3.0,3.0,1961.0,False,"{'homeInfo': {'zpid': 48180641, 'streetAddress': '7997 Caminito Del Cid', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.85119, 'longitude': -117.25138, 'price': 6995.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1961.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1200100, 'rentZestimate': 5183, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 6995.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 763648.0, 'lotAreaValue': 4.085491276400368, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,1200100.0,False,False,False,False,2022-08-01 00:00:00
16841706,16841706,,https://photos.zillowstatic.com/fp/4959aba25911dee6030bdb342e6ef638-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/3076-Via-Alicante-UNIT-K-La-Jolla-CA-92037/16841706_zpid/,"{'latitude': 32.862854, 'longitude': -117.23569}",,"{'type': 'TIME_ON_INFO', 'text': '30 days ago', 'data': {'isFresh': False}}",,,,"3076 Via Alicante UNIT K, La Jolla, CA 92037",3076 Via Alicante UNIT K,CA,La Jolla,92037,3eyrezzk2p9fd,,False,False,False,True,False,2022-07-05,$,"$3,500/mo",3500.0,False,2.0,2.0,978.0,False,"{'homeInfo': {'zpid': 16841706, 'streetAddress': '3076 Via Alicante UNIT K', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.862854, 'longitude': -117.23569, 'price': 3500.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 978.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2995, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 399310.0, 'unit': 'Unit K', 'lotAreaValue': 2.2597566574839303, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-08-08 00:00:00
16839071,16839071,,https://photos.zillowstatic.com/fp/4ab88cf716c3e2751e4d67350825aa22-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/2469-Avenida-De-La-Playa-La-Jolla-CA-92037/16839071_zpid/,"{'latitude': 32.85339, 'longitude': -117.25072}",,"{'type': 'TIME_ON_INFO', 'text': '19 days ago', 'data': {'isFresh': False}}",,,,"2469 Avenida De La Playa, La Jolla, CA 92037",2469 Avenida De La Playa,CA,La Jolla,92037,54zmcj0jb6tv2,,False,False,False,True,False,2022-07-05,$,"$29,500/mo",29500.0,False,6.0,5.0,4459.0,False,"{'homeInfo': {'zpid': 16839071, 'streetAddress': '2469 Avenida De La Playa', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.85339, 'longitude': -117.25072, 'price': 29500.0, 'bathrooms': 5.0, 'bedrooms': 6.0, 'livingArea': 4459.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 6958400, 'rentZestimate': 20413, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 29500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 4572626.0, 'lotAreaValue': 0.5599862258953168, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,6958400.0,False,False,False,False,2022-06-15 00:00:00
2088367855,2088367855,,https://photos.zillowstatic.com/fp/7dd2f884ba71d8b08aa7f4387c0c93a6-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/8017-El-Paseo-Grande-La-Jolla-CA-92037/2088367855_zpid/,"{'latitude': 32.85287, 'longitude': -117.25544}",,"{'type': 'TIME_ON_INFO', 'text': '11 days ago', 'data': {'isFresh': False}}",,,,"8017 El Paseo Grande, La Jolla, CA 92037",8017 El Paseo Grande,CA,La Jolla,92037,1pjv88ewjh0sm,,False,True,False,True,False,2022-07-05,$,"$6,700/mo",6700.0,False,2.0,2.0,1200.0,False,"{'homeInfo': {'zpid': 2088367855, 'streetAddress': '8017 El Paseo Grande', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.85287, 'longitude': -117.25544, 'price': 6700.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1200.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1128700, 'rentZestimate': 5000, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 6700.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,False,ForRent,For Rent,1128700.0,False,False,False,False,2022-06-23 00:00:00
16858508,16858508,,https://photos.zillowstatic.com/fp/dcd3418fb38a501d82e6cd14e4a1ef2e-p_e.jpg,True,FOR_RENT,Townhouse for rent,https://www.zillow.com/homedetails/1311-Caminito-Floreo-La-Jolla-CA-92037/16858508_zpid/,"{'latitude': 32.81509, 'longitude': -117.25187}",,"{'type': 'TIME_ON_INFO', 'text': '44 days ago', 'data': {'isFresh': False}}",,,,"1311 Caminito Floreo, La Jolla, CA 92037",1311 Caminito Floreo,CA,La Jolla,92037,3w2t4abcmjr2b,,False,False,False,True,False,2022-07-05,$,"$8,500/mo",8500.0,False,3.0,4.0,2600.0,False,"{'homeInfo': {'zpid': 16858508, 'streetAddress': '1311 Caminito Floreo', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.81509, 'longitude': -117.25187, 'price': 8500.0, 'datePriceChanged': 1656831600000, 'bathrooms': 4.0, 'bedrooms': 3.0, 'livingArea': 2600.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1588600, 'rentZestimate': 9899, 'listing_sub_type': {}, 'priceReduction': '$1,350 (Jul 3)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 8500.0, 'priceChange': -1350, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1448616.0, 'lotAreaValue': 3998.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,1588600.0,False,False,False,False,2022-07-10 00:00:00
69016971,69016971,,https://photos.zillowstatic.com/fp/83e131b82d1964a61b0011ff26e52f93-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/5448-Caminito-Bayo-La-Jolla-CA-92037/69016971_zpid/,"{'latitude': 32.814903, 'longitude': -117.25276}",,"{'type': 'TIME_ON_INFO', 'text': '18 days ago', 'data': {'isFresh': False}}",,,,"5448 Caminito Bayo, La Jolla, CA 92037",5448 Caminito Bayo,CA,La Jolla,92037,168tdcmc9cpsf,,False,False,False,True,False,2022-07-05,$,"$9,500/mo",9500.0,False,3.0,3.0,2428.0,False,"{'homeInfo': {'zpid': 69016971, 'streetAddress': '5448 Caminito Bayo', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.814903, 'longitude': -117.25276, 'price': 9500.0, 'datePriceChanged': 1655362800000, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2428.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 2634500, 'rentZestimate': 7194, 'listing_sub_type': {}, 'priceReduction': '$1,000 (Jun 16)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 9500.0, 'priceChange': -1000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1520458.0, 'lotAreaValue': 4139.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,2634500.0,False,False,False,False,2022-06-16 00:00:00
16856423,16856423,,https://photos.zillowstatic.com/fp/968c0533b325e1eec9c10ea4a6a34605-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/1540-La-Jolla-Rancho-Rd-La-Jolla-CA-92037/16856423_zpid/,"{'latitude': 32.825943, 'longitude': -117.25812}",,"{'type': 'TIME_ON_INFO', 'text': '3 days ago', 'data': {'isFresh': False}}",,,,"1540 La Jolla Rancho Rd, La Jolla, CA 92037",1540 La Jolla Rancho Rd,CA,La Jolla,92037,dvqjkrmwv0gy,,False,False,False,True,False,2022-07-05,$,"$10,500/mo",10500.0,False,4.0,3.0,2194.0,False,"{'homeInfo': {'zpid': 16856423, 'streetAddress': '1540 La Jolla Rancho Rd', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.825943, 'longitude': -117.25812, 'price': 10500.0, 'datePriceChanged': 1655881200000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2194.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 4595500, 'rentZestimate': 16425, 'listing_sub_type': {}, 'priceReduction': '$2,000 (Jun 22)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 10500.0, 'priceChange': -2000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 3658354.0, 'lotAreaValue': 0.95, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,4595500.0,False,False,False,False,2022-07-01 00:00:00
32.83495--117.27707,32.83495--117.27707,1002431788.0,https://photos.zillowstatic.com/fp/9d8263e6919fb4edda2754f2cd3a00cc-p_e.jpg,True,FOR_RENT,For Rent,/b/521-arenas-st-la-jolla-ca-5XtWxb/,"{'latitude': 32.83495, 'longitude': -117.27707}","[{'price': '$5,300+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,,True,"521 Arenas St, La Jolla, CA",521 Arenas St   Unit B,CA,La Jolla,92037,45jpmys919efh,False,True,True,False,True,False,2022-07-05,,,,,,,,,,,,,,,,,,,
16849080,16849080,,https://photos.zillowstatic.com/fp/31bc48633a63f3f9eb16163fa1b8fb4a-p_e.jpg,True,FOR_RENT,Condo for rent,https://www.zillow.com/homedetails/1115-Pearl-St-UNIT-8-La-Jolla-CA-92037/16849080_zpid/,"{'latitude': 32.840622, 'longitude': -117.27101}",,"{'type': 'TIME_ON_INFO', 'text': '69 days ago', 'data': {'isFresh': False}}",,,,"1115 Pearl St UNIT 8, La Jolla, CA 92037",1115 Pearl St UNIT 8,CA,La Jolla,92037,2f2h05re1shuf,,False,False,False,True,False,2022-07-05,$,"$5,900/mo",5900.0,False,2.0,2.0,1241.0,False,"{'homeInfo': {'zpid': 16849080, 'streetAddress': '1115 Pearl St UNIT 8', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.840622, 'longitude': -117.27101, 'price': 5900.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1241.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1311600, 'rentZestimate': 4214, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 854943.0, 'unit': 'Unit 8', 'lotAreaValue': 9642.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,1311600.0,False,False,False,False,2022-09-01 00:00:00
16848371,16848371,,https://photos.zillowstatic.com/fp/d8231cdabc1349131567986c81022fdb-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/1253-Torrey-Pines-Rd-La-Jolla-CA-92037/16848371_zpid/,"{'latitude': 32.844196, 'longitude': -117.27009}",,"{'type': 'TIME_ON_INFO', 'text': '10 days ago', 'data': {'isFresh': False}}",,,,"1253 Torrey Pines Rd, La Jolla, CA 92037",1253 Torrey Pines Rd,CA,La Jolla,92037,1k03y6ytc3eas,,False,True,False,True,False,2022-07-05,$,"$10,000/mo",10000.0,False,4.0,3.5,1970.0,False,"{'homeInfo': {'zpid': 16848371, 'streetAddress': '1253 Torrey Pines Rd', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.844196, 'longitude': -117.27009, 'price': 10000.0, 'bathrooms': 3.5, 'bedrooms': 4.0, 'livingArea': 1970.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 2720200, 'rentZestimate': 7128, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 10000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1520086.0, 'lotAreaValue': 3920.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,2720200.0,False,False,False,False,2022-06-24 00:00:00
16848060,16848060,,https://photos.zillowstatic.com/fp/d45e34df492a2bb9bc4f5f214f30baed-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/7841-Prospect-Pl-La-Jolla-CA-92037/16848060_zpid/,"{'latitude': 32.847946, 'longitude': -117.26771}",,"{'type': 'TIME_ON_INFO', 'text': '5 days ago', 'data': {'isFresh': False}}",,,,"7841 Prospect Pl, La Jolla, CA 92037",7841 Prospect Pl,CA,La Jolla,92037,df86d312neue,,False,True,False,True,False,2022-07-05,$,"$9,000/mo",9000.0,False,3.0,2.5,1864.0,False,"{'homeInfo': {'zpid': 16848060, 'streetAddress': '7841 Prospect Pl', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.847946, 'longitude': -117.26771, 'price': 9000.0, 'bathrooms': 2.5, 'bedrooms': 3.0, 'livingArea': 1864.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 3264300, 'rentZestimate': 9804, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 9000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1419921.0, 'lotAreaValue': 4949.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,3264300.0,False,False,False,False,2022-08-01 00:00:00
16855520,16855520,,https://photos.zillowstatic.com/fp/8562040660c9c1c0a1c97ff80902658f-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/5725-Waverly-Ave-La-Jolla-CA-92037/16855520_zpid/,"{'latitude': 32.816895, 'longitude': -117.267845}",,"{'type': 'TIME_ON_INFO', 'text': '3 days ago', 'data': {'isFresh': False}}",,,,"5725 Waverly Ave, La Jolla, CA 92037",5725 Waverly Ave,CA,La Jolla,92037,5fbk925wjajmc,,False,True,False,True,False,2022-07-05,$,"$6,450/mo",6450.0,False,3.0,2.0,1510.0,False,"{'homeInfo': {'zpid': 16855520, 'streetAddress': '5725 Waverly Ave', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.816895, 'longitude': -117.267845, 'price': 6450.0, 'datePriceChanged': 1656399600000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1510.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 2281800, 'rentZestimate': 6178, 'listing_sub_type': {}, 'priceReduction': '$450 (Jun 28)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 6450.0, 'priceChange': -450, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1254655.0, 'lotAreaValue': 4440.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,2281800.0,False,False,False,False,2022-07-01 00:00:00
